catchment,River,Station,Country,Latitude,Longitude,Catchment Area,Altitude (m),Number of Years,LINKNO,Ecoregion_Name,Continent,BIOME,ECO_NAME,quality,strmOrder,Magnitude,strmDrop,WSNO,length_km,drain_den,gord,PathLength,TotalLength,MeanTemp01,MeanTemp02,MeanTemp03,MeanTemp04,MeanTemp05,MeanTemp06,MeanTemp07,MeanTemp08,MeanTemp09,MeanTemp10,MeanTemp11,MeanTemp12,MeanTempAnn,MeanPrec01,MeanPrec02,MeanPrec03,MeanPrec04,MeanPrec05,MeanPrec06,MeanPrec07,MeanPrec08,MeanPrec09,MeanPrec10,MeanPrec11,MeanPrec12,MeanPrecAnn,CumPrec01,CumPrec02,CumPrec03,CumPrec04,CumPrec05,CumPrec06,CumPrec07,CumPrec08,CumPrec09,CumPrec10,CumPrec11,CumPrec12,CumPrecTotal,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,FEOW_ID,ID,cls1,cls10,cls11,cls12,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,Dam_SurfaceArea,Dam_Count,HydroLakes_Area_sqkm,MeanPopden_2000,MeanPopden_2005,MeanPopden_2010,MeanPopden_2015,MeanHumanFootprint,meanPercentDC_Imperfectly,meanPercentDC_ModeratelyWell,meanPercentDC_Poor,meanPercentDC_SomewhatExcessive,meanPercentDC_VeryPoor,meanPercentDC_Well,tempcv,precipcv,forest,otherveg,human,water,damareaN,damcountN,strmsize
1159825,VAALBANKSPRUIT,VOORSPOED (27817812),ZA,-28.085,28.836667,391.4693909,1601,52,20662,Southern Temperate Highveld,Africa and Madagascar,Montane Grasslands and Shrublands,Highveld grasslands,high,1,1,0,20662,1.234344835,0.003146067,5,0.281658351,4.9483428,19.70000076,19,17.70000076,14.5,10.69999981,7.099999905,7.199999809,10,13.89999962,16.20000076,17.79999924,19.20000076,14.41666679,154.630225,134.0258044,110.0111554,62.6587942,31.077781,13.44166395,12.04436441,25.49624628,38.44234147,101.2263051,139.9138765,145.5567187,80.71043969,60533,52467,43066,24529,12166,5262,4715,9981,15049,39627,54772,56981,379148,140,153,54,4499,262,-20,282,185,77,190,77,695,110,10,65,316,40,307,40,575,575,0,0,0,0.003431077,0.002215636,0.001001589,0.01219812,0.041828837,0.306536304,0.632595606,0,0,0,0,2.263710976,3.133306521,3.096348352,3.060593943,3.026005026,36.25767483,1.561666894,11.90870391,44.57073409,0,0,0,132.1571731,169.0458724,0.015415345,0.980960747,0.632595606,0.003431077,0,0,2
1159830,ELANDSRIVIER,C8H005 (27817805),ZA,-28.375556,28.861667,724.1715088,1623,60,37414,Southern Temperate Highveld,Africa and Madagascar,Montane Grasslands and Shrublands,Highveld grasslands,high,1,1,13,37414,35.11361889,0.037866817,5,0.473917186,9.219315529,19.70000076,19.10000038,17.70000076,14.5,11.30000019,7.699999809,7.5,10.19999981,14.19999981,16.10000038,17.70000076,19.10000038,14.56666692,181.1656471,163.3494256,138.398154,69.62439061,26.25897287,13.73155375,13.0024447,32.32107272,48.7646912,115.084616,152.3382219,158.632311,92.72262512,131195,118293,100224,50420,19016,9944,9416,23406,35314,83341,110319,114877,805765,139,144,56,3984,251,-5,256,184,83,184,83,782,132,10,66,361,44,361,44,575,575,0,0,0,0.001046953,0,0.035490762,0.146976847,0.134245852,0.358276634,0.295920598,0,0.028073757,0,0,0.75050962,320.3777441,309.1330798,298.2851014,287.8203285,28.70208278,21.64585237,21.76706982,10.52599608,0,0,0,130.4494052,170.0609819,0.182467609,0.788443084,0.323994355,0.001046953,0,0,2
1159880,VAAL RIVER,NOOITGEDACHT,ZA,-27.00231,28.76528,15500,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159890,VAAL RIVER,GOEDGELUK,ZA,-26.84108,29.72336,4686,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159900,KLIPRIVIER,DELANGESDRIFT,ZA,-27.169444,29.233056,4089.168701,1529,117,50702,Southern Temperate Highveld,Africa and Madagascar,Montane Grasslands and Shrublands,Highveld grasslands,high,2,3,11,50702,159.9153426,0.048290163,6,1.155921817,51.20009995,19.89999962,19.29999924,18.10000038,14.89999962,11,7.5,7.5,10.69999981,14.60000038,17.10000038,18.20000076,19.39999962,14.84999998,165.5038101,134.0565871,98.50608509,48.60401087,19.33816034,10.2566079,10.84841523,22.22481063,40.68504192,106.0134789,146.0010686,148.5140488,79.21267712,676773,548180,402808,198750,79077,41941,44361,90881,166368,433507,597023,607299,3886968,144,154,56,4224,260,-13,273,187,85,190,85,680,117,7,71,321,26,307,26,575,575,0,0,0,0.000458304,0,0.007328587,0.078928658,0.084631829,0.275902827,0.552853887,0,8.34E-05,0,0,7.586845875,4.589537558,4.52724436,4.469200021,4.415369153,31.70571659,4.386908417,29.23865598,16.38768481,0,0,0,130.9930617,175.6405189,0.086257245,0.913388543,0.552937287,0.000458304,0,0,2
1159910,WATERVALRIVIER,ELANDSLAAGTE (27817908),ZA,-26.861389,28.884444,2239,1520,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160102,RIVIERSONDEREND,REENEN,ZA,-34.07888889,20.14416667,2008,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160113,PALMIETRIVIER,FARM 562-WELGEMOED,ZA,-34.32944444,18.98833333,464,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160115,KLEINRIVIER,HAGEDISBERG OUTSPAN (27711206),ZA,-34.405278,19.595833,614.8443604,123,60,32566,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Lowland fynbos and renosterveld,high,1,1,0,32566,19.10684568,0.030976587,5,0.471895218,8.17364502,20.70000076,20.60000038,19.29999924,17.29999924,14.89999962,13.10000038,12.19999981,12.69999981,14,16.20000076,17.89999962,19.5,16.5333333,36.44174273,39.21317581,42.77017355,74.70833752,102.2893012,110.8491911,107.5085083,114.650153,73.9130143,63.0159476,48.01702984,38.29912335,70.97297486,22406,24110,26297,45934,62892,68155,66101,70492,45445,38745,29523,23548,523648,160,95,53,2814,248,71,177,123,194,194,123,547,70,23,37,206,73,73,206,578,578,0.003953184,0,0,0.001045469,0.001677342,0.152011174,0.029380726,0.070267735,0.114905882,0.626896582,0.000172251,0,0,0,0,4.299943498,4.660894319,5.052956048,5.478920319,20.05514753,14.70259817,8.80045902,0.537802287,16.70982458,0,0,118.8875505,143.5116002,0.187022426,0.812070199,0.626896582,0.00121772,0,0,2
1160120,SOUTRIVIER,KYKOEDY (27711108),ZA,-34.291667,20.022778,370.5105286,156,59,32518,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Lowland fynbos and renosterveld,high,1,1,32,32518,14.37075702,0.038662897,4,0.415583909,4.938233376,22.39999962,22.29999924,20.89999962,18.29999924,15.19999981,13,12.10000038,12.69999981,14.39999962,17.10000038,19.29999924,21.10000038,17.39999978,35.44298741,40.85713855,39.81803177,71.77663777,80.02201749,83.17172556,82.74258795,91.12561559,57.70956113,52.10918047,44.54934132,36.91932872,59.68701281,13132,15138,14753,26594,29649,30816,30657,33763,21382,19307,16506,13679,265376,168,117,53,3574,278,60,218,122,212,212,122,500,61,25,25,161,86,86,161,578,578,0.00328219,0,0,0,0,0.051983808,0.003989991,0.003493607,0,0.937136304,0,0,0,0,0,2.75059439,3.041498228,3.364442861,3.723075515,25.98177893,0,9.000002553,0,22.00000609,0,0,122.1123521,134.9145569,0.059255989,0.940629911,0.937136304,0,0,0,2
1160200,SWART-DORINGRIVIER,BRUINTJIESHOOGTE (27713201),ZA,-30.823889,18.1175,2334.360596,190,56,46470,Karoo,Africa and Madagascar,Deserts and Xeric Shrublands,Succulent Karoo,high,2,2,171,46470,120.7536052,0.051594139,6,1.257944107,30.00508881,23.29999924,23.29999924,22.29999924,19.70000076,16.70000076,14.39999962,13.5,14.39999962,15.89999962,18.39999962,20.39999962,21.89999962,18.68333308,8.626773445,11.35043148,16.9014162,24.75238834,32.67147335,37.68226732,37.39610759,33.73129247,21.24436134,20.50882802,15.29583735,9.065865846,22.4355869,20138,26496,39454,57781,76267,87964,87296,78741,49592,47875,35706,21163,628473,183,154,59,3583,320,63,257,136,227,227,136,169,32,2,62,80,12,17,80,573,573,0,0,0.183024941,0,0,0.033015739,0.019949211,0.44704322,0.182795121,0.134711373,0,0,0,0,0,0.252477617,0.252166685,0.252882301,0.254755823,6.95308653,41.98808371,0.003153929,0,27.70332857,0,0,119.4565912,147.9502312,0.05296495,0.764549714,0.134711373,0,0,0,2
1160220,LEEURIVIER,LEEUW (27712207),ZA,-32.780278,19.283056,278.8649597,839,53,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,high,,,,,,,5,0.23165831,3.621955156,20.89999962,21.39999962,19.60000038,16.10000038,12.39999962,9.699999809,8.899999619,9.800000191,11.80000019,14.60000038,17.39999962,19.5,15.17499995,18.2238744,20.91693415,27.47566424,39.08701908,60.16532166,75.00045908,61.86506909,65.89927978,36.17521546,24.02237989,23.39842197,22.46607106,39.55797582,5082,5833,7662,10900,16778,20915,17252,18377,10088,6699,6525,6265,132376,139,143,53,4346,281,16,265,91,192,193,84,426,72,8,64,204,42,42,197,578,578,0,0,0,0.003401684,0,0.093655462,0.036804363,0.447173169,0.227040194,0.191950984,0,0,0,0,0.718649447,,,,,,37.89386625,14.48729181,12.19562814,10.29435577,4.991202414,0,130.3470191,151.8476178,0.130459825,0.866164347,0.191950984,0.003401684,0,0,2
1160230,JAN DISSELSRIVIER,CLANWILLIAM (27712306),ZA,-32.211667,18.936667,195.3564606,156,52,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Lowland fynbos and renosterveld,low,,,,,,,4,0.320465416,2.669688225,25.10000038,25.39999962,23.70000076,20.39999962,16.29999924,13.60000038,12.80000019,14,15.80000019,18.70000076,22.10000038,24,19.32500013,14.18432742,15.73533832,24.64213359,35.79098423,53.79397215,68.62327439,57.87369389,57.91976352,33.85605974,23.94085143,21.37118981,18.6530816,35.53205584,2771,3074,4814,6992,10509,13406,11306,11315,6614,4677,4175,3644,83297,183,160,56,4448,330,49,281,132,236,236,124,282,53,6,67,140,21,21,136,578,578,0,0,0,0,0,0.15853538,0.045108963,0.64990797,0.092973074,0.053252414,0,0,0,0,0,,,,,,76.75972305,0,1.501271784,2.282939129,0,0,124.4601791,153.786835,0.203644343,0.796133458,0.053252414,0,0,0,2
1160235,DORINGRIVIER,MELKBOOM,ZA,-31.8625,18.68639,23903.01172,71,96,60614,Cape Fold,Africa and Madagascar,Deserts and Xeric Shrublands,Succulent Karoo,high,4,18,135,60614,884.1985157,0.041377886,8,3.069445848,318.8384094,24.10000038,24.29999924,23,20.29999924,16.79999924,14.30000019,13.69999981,14.5,16.20000076,18.70000076,21.20000076,22.79999924,19.1583333,12.0775994,16.35078477,22.99722756,29.58317589,37.66148846,48.28341355,40.19644099,39.27103459,21.62183603,14.81721233,14.6904919,14.97974415,26.04420413,288691,390833,549703,707127,900223,1154119,960816,938696,516827,354176,351147,358061,7470419,183,153,58,3911,319,59,260,138,229,230,132,238,45,4,69,119,16,20,116,578,578,0,0,0.147190853,0.000536738,0,0.044451221,0.024775758,0.536861585,0.185645121,0.061024809,0,0.000162425,4.400000095,2,17.24180412,1.381318712,1.544128773,1.731549514,1.947668183,11.16478935,51.11696339,23.69453509,0.737311802,5.175167355,0.08617688,0,120.7578353,147.908639,0.069226979,0.783531515,0.061187234,0.000536738,0.000184077,8.37E-05,3
1160240,KLEIN-BERGRIVIER,MOUNTAIN VIEW (27711421),ZA,-33.184722,19.155278,17.90928268,414,55,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,medium,,,,,,,3,0.052022006,0.241421387,21.39999962,22.20000076,20.60000038,17.5,14.19999981,11.69999981,10.89999962,11.5,13.19999981,15.80000019,18.5,20.60000038,16.50833337,25.68500415,26.02002595,32.38544002,48.35481216,77.11084942,92.91271067,79.67934984,87.60819895,51.59335617,36.90823423,32.32960305,30.71033105,51.7748263,460,466,580,866,1381,1664,1427,1569,924,661,579,550,11127,167,137,53,4321,304,46,258,120,222,222,113,636,106,11,64,297,54,54,290,578,578,0,0,0,0,0.195189302,0.216392251,0.146795873,0.228816555,0.189208486,0.024797433,0,0,0,0,0,,,,,,62.48157808,5.279426159,0,0,0,0,125.2541112,149.3160537,0.558377426,0.442822474,0.024797433,0,0,0,1
1160245,VIER-EN-TWINTIG-RIVIERE,DRI-DAS-BOSCH (27711428),ZA,-33.134444,19.060556,165.6311646,219,51,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,medium,,,,,,,4,0.222732753,2.227327585,22.70000076,23.39999962,22,19,15.5,13,12.19999981,12.80000019,14.5,17.10000038,19.79999924,21.79999924,17.8166666,22.44142888,23.53421839,30.79130677,45.72810931,75.7164271,91.96940707,78.62046995,83.72216686,49.04270292,33.76176225,30.19963068,27.57935085,49.42558175,3717,3898,5100,7574,12541,15233,13022,13867,8123,5592,5002,4568,98237,144,134,53,4105,278,29,249,100,195,196,93,599,99,12,65,282,54,55,276,578,578,0.000735528,0,0,0,0.00294166,0.205778588,0.037088331,0.540714603,0.203391781,0.009868758,0,0,0,0,0,,,,,,77.05624162,0,0,0,0,0,123.3584319,152.4115444,0.246544107,0.753975142,0.009868758,0,0,0,2
1160250,DIEPRIVIER,MALMESBURY (27711312),ZA,-33.463889,18.740278,228.5051117,138,58,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Lowland fynbos and renosterveld,medium,,,,,,,5,0.202614293,3.058739901,22.89999962,23.39999962,21.79999924,18.89999962,15.69999981,13.10000038,12.19999981,12.69999981,14.39999962,17.29999924,19.79999924,21.70000076,17.82499973,20.78728115,20.00830514,28.70832933,57.79739412,106.7240895,126.1109644,118.3036992,105.6212696,69.14068522,40.02536281,29.48292907,29.03217329,62.6452069,4750,4572,6560,13207,24387,28817,27033,24135,15799,9146,6737,6634,171777,170,124,54,3756,292,64,228,130,216,216,122,542,87,13,62,251,44,46,250,578,578,0,0,0,0,0,0.022977409,0.003157341,0.020850406,0.025975744,0.92703906,0,0,0,0,0,,,,,,2.273376226,31.72691906,6.189791718,0,0,3.460060362,123.282829,165.3652202,0.02613475,0.97386521,0.92703906,0,0,0,2
1160263,BERGRIVIER,DALJOSAFAT,ZA,-33.70777778,18.99111111,628,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160265,KLEIN-BERGRIVIER,NIEUWKLOOF (27711408),ZA,-33.313889,19.074444,404.8041992,225,69,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,high,,,,,,,5,0.261539876,5.281328678,23.10000038,23.79999924,22.29999924,19.20000076,15.69999981,13.10000038,12.30000019,12.89999962,14.69999981,17.39999962,20.10000038,22.10000038,18.05833332,20.46668492,21.16578834,28.90780289,51.11854087,90.90320721,112.1851011,102.3235433,98.60075582,60.37239744,38.28023531,30.34800534,28.10247528,56.89787815,8285,8568,11702,20693,36798,45413,41421,39914,24439,15496,12285,11376,276390,167,137,53,4321,304,46,258,120,222,222,113,636,106,11,64,297,54,54,290,578,578,0.000882736,0,0,0.000406506,0.04176543,0.139434562,0.044789147,0.186565047,0.244513973,0.339364083,0,0.002049081,0,0,0,,,,,,54.3955978,8.79103456,0,0.127030721,0,0,123.6011786,161.1802044,0.226871875,0.770443103,0.341413164,0.000406506,0,0,2
1160266,BERGRIVIER,DRIEHEUVELS,ZA,-33.13083333,18.86277778,2936,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160271,WATERVALRIVIER,WATERVALSBERGE (27711411),ZA,-33.379444,19.149444,36.4311409,194,59,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,low,,,,,,,3,0.103451781,0.45808804,22.70000076,23.5,22,18.79999924,15.39999962,12.80000019,12,12.69999981,14.39999962,17.10000038,19.79999924,21.79999924,17.74999984,21.16321315,22.04158256,30.13905063,53.5530854,100.0517664,123.4383522,114.1331261,110.1530147,67.55209799,42.82050909,32.93885314,29.72731496,62.30933053,771,803,1098,1951,3645,4497,4158,4013,2461,1560,1200,1083,27240,167,134,53,4181,299,48,251,121,220,220,114,721,115,15,64,337,59,59,333,578,578,0.006273716,0,0,0,0.054503634,0.18430904,0.085682785,0.117065315,0.264906967,0.282553298,0,0.004901355,0,0,0,,,,,,47.70610055,13.05872617,0,1.411500381,0,0,123.8762328,162.8943177,0.330769175,0.66452558,0.287454653,0,0,0,1
1160275,KNOLVLEISPRUIT,KNOLVLEI BOS RES. (27711410),ZA,-33.388056,19.159167,7.142136097,216,59,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,low,,,,,,,2,0.048570227,0.085355341,22.5,23.29999924,21.79999924,18.70000076,15.30000019,12.80000019,12,12.60000038,14.30000019,16.89999962,19.60000038,21.60000038,17.61666671,21.42216249,22.40226143,30.66309533,54.32548396,103.1904167,126.2927488,117.051816,113.4114485,69.44701043,43.96443805,33.88342041,29.96302466,63.83477723,153,160,219,388,737,902,836,810,496,314,242,214,5471,167,134,53,4181,299,48,251,121,220,220,114,721,115,15,64,337,59,59,333,578,578,0.01800048,0,0,0,0.09199724,0.282000507,0.190007187,0.063992074,0.251005972,0.101996662,0,0,0,0,0,,,,,,45.49970961,15.00030878,0,4.7997714,0,0,123.6793499,163.2231054,0.582005414,0.416994708,0.101996662,0,0,0,1
1160276,BRAKKLOOFSPRUIT,KNOLVLEI BOS RES. (27711409),ZA,-33.390556,19.171389,4.285759449,221,59,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,low,,,,,,,2,0.028451782,0.048570227,22.60000038,23.39999962,21.79999924,18.70000076,15.19999981,12.69999981,11.89999962,12.5,14.30000019,17,19.70000076,21.70000076,17.62500008,20.76644783,21.23310958,30.33301368,54.13276288,101.0322686,125.9986722,117.132099,110.5988345,68.36594622,42.69955003,32.8996533,29.86635193,62.92155915,89,91,130,232,433,540,502,474,293,183,141,128,3236,150,136,53,4114,285,33,252,105,201,203,99,770,123,16,64,360,65,65,359,578,578,0,0,0,0,0,0.044997138,0.02166529,0.024998411,0.09832708,0.76501502,0,0.041664017,0,0,0,,,,,,37.00051035,17.49987611,0,3.99974588,0,0,124.0852421,163.8052445,0.066662428,0.888340511,0.806679037,0,0,0,1
1160280,ZACHARIASHOEKSPRUIT,ZACHARIASHOEK (27711414),ZA,-33.8275,19.034722,3,321,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160285,KASTEELKLOOFSPRUIT,LOWER ZACHARIASHOEK (27711416),ZA,-33.821944,19.058889,3,280,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160287,BAKKERSKLOOFSPRUIT,ZACHARIASHOEK (27711418),ZA,-33.8225,19.046389,4,288,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160295,FRANSCHHOEKRIVIER,LE MOUILLAGE (27711403),ZA,-33.890556,19.078889,65.3341217,224,74,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Lowland fynbos and renosterveld,low,,,,,,,4,0.120710678,0.858434916,21.60000038,22.10000038,20.5,17.79999924,14.60000038,12.30000019,11.60000038,12.30000019,13.89999962,16.5,18.70000076,20.39999962,16.85833343,36.19854279,35.08120933,42.13724664,71.60117682,145.6206918,163.9878171,156.8552501,168.9163291,102.1212167,86.9989502,61.43803415,41.92296351,92.73995235,2365,2292,2753,4678,9514,10714,10248,11036,6672,5684,4014,2739,72709,150,115,54,3417,264,54,210,115,194,194,107,962,148,28,60,434,88,88,429,578,578,0.004236978,0,0,0,0.089548471,0.203358702,0.138497558,0.141437515,0.197931036,0.211077476,0.002824715,0.009565477,0,0,0,,,,,,77.00000257,0,0,0,0,0,122.8500892,157.2408316,0.435641709,0.550446027,0.220642953,0.002824715,0,0,2
1160300,BREE,CERES TOEKEN GEB.,ZA,-33.380556,19.301389,629.824707,468,100,35630,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,high,1,1,132,35630,8.866623866,0.012089254,5,0.42046544,8.468969345,21.60000038,22.29999924,20.70000076,17.39999962,13.89999962,11.39999962,10.60000038,11.19999981,13.10000038,15.80000019,18.5,20.5,16.41666667,21.96642946,23.71612265,29.34626063,46.03820663,77.89627726,93.7038502,81.26864417,87.62755634,48.60876314,32.08829342,27.80456182,26.35812761,49.70192444,13835,14937,18483,28996,49061,59017,51185,55190,30615,20210,17512,16601,375642,150,136,53,4114,285,33,252,105,201,203,99,770,123,16,64,360,65,65,359,578,578,0.000658506,0,0.000227154,0.002212991,0.003247849,0.133008859,0.050836492,0.388447244,0.182257418,0.236278525,0,0.003006659,1.200000048,3,4.28868866,47.7386374,56.23292763,66.23868376,78.02483156,29.88436868,52.98184872,21.11665495,0.380302621,3.368267693,0,0,126.3435639,155.5134848,0.187751706,0.806983187,0.239285184,0.002212991,0.001905292,0.00476323,2
1160301,BREE,CERES TOEKEN GEB.,ZA,-33.421667,19.266944,731.2062378,341,73,36246,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,high,1,1,89,36246,57.99091449,0.050400149,5,0.482250512,9.804180145,22,22.70000076,21.20000076,18,14.60000038,12.10000038,11.30000019,12,13.69999981,16.29999924,19,21.10000038,17.00000016,22.74597663,24.36521884,30.05991862,46.75151583,79.36201444,95.04295287,82.50339902,89.61903853,50.0159847,33.36131277,28.77984201,27.09221964,50.80828282,16632,17816,21980,34185,58030,69496,60327,65530,36572,24394,21044,19810,445816,150,136,53,4114,285,33,252,105,201,203,99,770,123,16,64,360,65,65,359,578,578,0.000567204,0,0.00042013,0.00190616,0.002797535,0.131645459,0.056676309,0.387940444,0.209877918,0.205852784,0,0.002589787,1.200000048,3,4.28868866,30.83956973,36.32695469,42.79077147,50.40473568,21.77768636,56.31195977,18.18883692,0.327573774,2.901258364,0,0,124.8037284,154.9340291,0.191686507,0.803671146,0.208442571,0.00190616,0.001641124,0.00410281,2
1160303,BREE,WOLVENDRIFT,ZA,-33.89777778,20.01166667,6713,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160304,BREE,LE CHASSEUR,ZA,-33.81805556,19.69333333,4355,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160305,BREE,SWELLEN DAM,ZA,-34.0675,20.40555556,9842,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160310,KOEKEDOURIVIER,CERES (27694913),ZA,-33.359444,19.298056,44.31539917,460,58,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,low,,,,,,,3,0.125592232,0.591176033,22.10000038,22.79999924,21.10000038,17.60000038,14,11.30000019,10.5,11.30000019,13.19999981,16.10000038,18.89999962,21,16.65833338,20.44436058,22.04651246,27.80071991,47.47785283,85.27509784,103.5531686,92.60889165,92.9022434,52.87101197,33.62262392,28.74847172,26.53705082,52.82400047,906,977,1232,2104,3779,4589,4104,4117,2343,1490,1274,1176,28091,150,136,53,4114,285,33,252,105,201,203,99,770,123,16,64,360,65,65,359,578,578,0,0,0,0.004193455,0,0.058869183,0.022741153,0.109675944,0.105160823,0.698068805,0,0,0,0,1.429517984,,,,,,20.19391279,31.41936208,0.161266015,7.999790652,0,0,127.2404949,160.1505209,0.081610336,0.912905572,0.698068805,0.004193455,0,0,1
1160315,ROOIELSKLOOFRIVIER,ROODE ELS BERG (27694805),ZA,-33.461667,19.617222,15.70997143,497,54,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,high,,,,,,,3,0.072140455,0.209517807,21.60000038,22.29999924,20.60000038,17.10000038,13.69999981,11.10000038,10.30000019,11.10000038,13.19999981,15.89999962,18.70000076,20.70000076,16.35833351,28.58057394,30.49018912,36.091727,49.07711026,69.57364658,81.15864537,66.51826228,81.09499153,44.93961069,33.48191958,29.66268921,30.36288144,48.41935392,449,479,567,771,1093,1275,1045,1274,706,526,466,477,9128,130,135,54,3983,262,16,246,79,180,180,79,456,69,12,54,199,51,51,199,578,578,0,0,0,0,0,0.207729025,0.037726682,0.724544801,0.026818604,0.002726313,0,0,0,0,0,,,,,,77.00000296,0,0,0,0,0,127.0204185,142.6687105,0.245455707,0.754089718,0.002726313,0,0,0,1
1160317,WITRIVIER,DROSTERSKLOOF (27694907),ZA,-33.568333,19.144722,45.6159935,361,73,,Cape Fold,Africa and Madagascar,"Mediterranean Forests, Woodlands, and Scrub",Montane fynbos and renosterveld,low,,,,,,,3,0.120710678,0.600939095,21.39999962,22.20000076,20.70000076,17.60000038,14.39999962,11.89999962,11.19999981,11.80000019,13.5,15.89999962,18.5,20.5,16.63333337,30.4498465,29.17836263,35.75500334,59.6720534,116.9326719,134.0100156,123.7723782,133.9442492,80.65153727,58.24711458,45.15959956,36.63188877,73.70039341,1389,1331,1631,2722,5334,6113,5646,6110,3679,2657,2060,1671,40343,160,128,54,3947,285,48,237,117,208,209,109,814,130,20,63,380,70,70,375,578,578,0,0,0,0,0.0209339,0.195161693,0.102972957,0.230624668,0.431243144,0.018751544,0,0,0,0,0,,,,,,77.00000309,0,0,0,0,0,124.3364938,157.2863333,0.31906855,0.680619356,0.018751544,0,0,0,1
