,Date,flow,average temperature (C),precipitation,ET [kg/m^2/8day],localWaterYear
3056,1995-02-12,8.37610619469027,,,,8
3057,1995-02-13,8.76814159292035,,,,8
3058,1995-02-14,9.16017699115044,,,,8
3059,1995-02-15,9.552212389380529,,,,8
3060,1995-02-16,9.94424778761062,,,,8
3061,1995-02-17,10.3362831858407,,,,8
3062,1995-02-18,10.7283185840708,,,,8
3063,1995-02-19,11.120353982300902,,,,8
3064,1995-02-20,11.512389380531,,,,8
3065,1995-02-21,11.9044247787611,,,,8
3066,1995-02-22,12.296460176991198,,,,8
3067,1995-02-23,12.6884955752212,,,,8
3068,1995-02-24,13.0805309734513,,,,8
3069,1995-02-25,13.4725663716814,,,,8
3070,1995-02-26,13.8646017699115,,,,8
3071,1995-02-27,14.256637168141598,,,,8
3072,1995-02-28,14.6486725663717,,,,8
3073,1995-03-01,15.0407079646018,,,,9
3074,1995-03-02,15.4327433628319,,,,9
3075,1995-03-03,15.8247787610619,,,,9
3076,1995-03-04,16.216814159292,,,,9
3077,1995-03-05,16.6088495575221,,,,9
3078,1995-03-06,17.0008849557522,,,,9
3079,1995-03-07,17.3929203539823,,,,9
3080,1995-03-08,17.784955752212397,,,,9
3081,1995-03-09,18.1769911504425,,,,9
3082,1995-03-10,18.569026548672603,,,,9
3083,1995-03-11,18.9610619469027,,,,9
3084,1995-03-12,19.3530973451327,,,,9
3085,1995-03-13,19.7451327433628,,,,9
3086,1995-03-14,20.1371681415929,,,,9
3087,1995-03-15,20.529203539823,,,,9
3088,1995-03-16,20.9212389380531,,,,9
3089,1995-03-17,21.3132743362832,,,,9
3090,1995-03-18,21.705309734513303,,,,9
3091,1995-03-19,22.0973451327434,,,,9
3092,1995-03-20,22.4893805309734,,,,9
3093,1995-03-21,22.881415929203506,,,,9
3094,1995-03-22,23.2734513274336,,,,9
3095,1995-03-23,23.6654867256637,,,,9
3096,1995-03-24,24.0575221238938,,,,9
3097,1995-03-25,24.4495575221239,,,,9
3098,1995-03-26,24.841592920354,,,,9
3099,1995-03-27,25.233628318584103,,,,9
3100,1995-03-28,25.6256637168142,,,,9
3101,1995-03-29,26.0176991150442,,,,9
3102,1995-03-30,26.4097345132743,,,,9
3103,1995-03-31,26.8017699115044,,,,9
3104,1995-04-01,27.1938053097345,,,,9
3105,1995-04-02,27.5858407079646,,,,9
3106,1995-04-03,27.9778761061947,,,,9
3107,1995-04-04,28.3699115044248,,,,9
3108,1995-04-05,28.761946902654906,,,,9
3109,1995-04-06,29.153982300885,,,,9
3110,1995-04-07,29.546017699115,,,,9
3111,1995-04-08,29.9380530973451,,,,9
3112,1995-04-09,30.3300884955752,,,,9
3113,1995-04-10,30.7221238938053,,,,9
3114,1995-04-11,31.1141592920354,,,,9
3115,1995-04-12,31.5061946902655,,,,9
3116,1995-04-13,31.8982300884956,,,,9
3117,1995-04-14,32.290265486725694,,,,9
3118,1995-04-15,32.6823008849558,,,,9
3119,1995-04-16,33.0743362831858,,,,9
3120,1995-04-17,33.46637168141589,,,,9
3121,1995-04-18,33.858407079646,,,,9
3122,1995-04-19,34.2504424778761,,,,9
3123,1995-04-20,34.6424778761062,,,,9
3124,1995-04-21,35.0345132743363,,,,9
3125,1995-04-22,35.4265486725664,,,,9
3126,1995-04-23,35.8185840707965,,,,9
3127,1995-04-24,36.2106194690265,,,,9
3128,1995-04-25,36.60265486725661,,,,9
3129,1995-04-26,36.9946902654867,,,,9
3130,1995-04-27,37.3867256637168,,,,9
3131,1995-04-28,37.778761061946895,,,,9
3132,1995-04-29,38.170796460177,,,,9
3133,1995-04-30,38.5628318584071,,,,9
3134,1995-05-01,38.9548672566372,,,,9
3135,1995-05-02,39.34690265486729,,,,9
3136,1995-05-03,39.73893805309729,,,,9
3137,1995-05-04,40.1309734513274,,,,9
3138,1995-05-05,40.5230088495575,,,,9
3139,1995-05-06,40.9150442477876,,,,9
3140,1995-05-07,41.307079646017705,,,,9
3141,1995-05-08,41.6991150442478,,,,9
3142,1995-05-09,42.0911504424779,,,,9
3143,1995-05-10,42.483185840708,,,,9
3144,1995-05-11,42.8752212389381,,,,9
3145,1995-05-12,43.2672566371681,,,,9
3146,1995-05-13,43.65929203539821,,,,9
3147,1995-05-14,44.0513274336283,,,,9
3148,1995-05-15,44.4433628318584,,,,9
3149,1995-05-16,44.8353982300885,,,,9
3150,1995-05-17,45.22743362831861,,,,9
3151,1995-05-18,45.6194690265487,,,,9
3152,1995-05-19,46.01150442477879,,,,9
3153,1995-05-20,46.40353982300879,,,,9
3154,1995-05-21,46.7955752212389,,,,9
3155,1995-05-22,47.187610619469005,,,,9
3156,1995-05-23,47.5796460176991,,,,9
3157,1995-05-24,47.9716814159292,,,,9
3158,1995-05-25,48.3637168141593,,,,9
3159,1995-05-26,48.7557522123894,,,,9
3160,1995-05-27,49.147787610619496,,,,9
3161,1995-05-28,49.5398230088496,,,,9
3162,1995-05-29,49.9318584070796,,,,9
3163,1995-05-30,50.32389380530971,,,,9
3164,1995-05-31,50.7159292035398,,,,9
3165,1995-06-01,51.10796460176989,,,,9
3166,1995-06-02,51.5,,,,9
3167,1995-06-03,16.0,,,,9
3168,1995-06-04,9.0,,,,9
3169,1995-06-05,9.54347826086956,,,,9
3170,1995-06-06,10.0869565217391,,,,9
3171,1995-06-07,10.6304347826087,,,,9
3172,1995-06-08,11.1739130434783,,,,9
3173,1995-06-09,11.7173913043478,,,,9
3174,1995-06-10,12.2608695652174,,,,9
3175,1995-06-11,12.804347826087,,,,9
3176,1995-06-12,13.3478260869565,,,,9
3177,1995-06-13,13.8913043478261,,,,9
3178,1995-06-14,14.4347826086957,,,,9
3179,1995-06-15,14.9782608695652,,,,9
3180,1995-06-16,15.5217391304348,,,,9
3181,1995-06-17,16.0652173913043,,,,9
3182,1995-06-18,16.6086956521739,,,,9
3183,1995-06-19,17.152173913043498,,,,9
3184,1995-06-20,17.695652173913,,,,9
3185,1995-06-21,18.2391304347826,,,,9
3186,1995-06-22,18.7826086956522,,,,9
3187,1995-06-23,19.3260869565217,,,,9
3188,1995-06-24,19.8695652173913,,,,9
3189,1995-06-25,20.4130434782609,,,,9
3190,1995-06-26,20.9565217391304,,,,9
3191,1995-06-27,21.5,,,,9
3192,1995-06-28,21.8,,,,9
3193,1995-06-29,23.2,,,,9
3194,1995-06-30,25.7,,,,9
3195,1995-07-01,29.8,,,,9
3196,1995-07-02,27.4,,,,9
3197,1995-07-03,27.4,,,,9
3198,1995-07-04,29.0,,,,9
3199,1995-07-05,35.8,,,,9
3200,1995-07-06,33.5,,,,9
3201,1995-07-07,44.4,,,,9
3202,1995-07-08,47.5,,,,9
3203,1995-07-09,47.4,,,,9
3204,1995-07-10,42.7,,,,9
3205,1995-07-11,44.6,,,,9
3206,1995-07-12,51.0,,,,9
3207,1995-07-13,56.3,,,,9
3208,1995-07-14,65.2,,,,9
3209,1995-07-15,80.0,,,,9
3210,1995-07-16,108.0,,,,9
3211,1995-07-17,136.0,,,,9
3212,1995-07-18,144.0,,,,9
3213,1995-07-19,144.0,,,,9
3214,1995-07-20,151.0,,,,9
3215,1995-07-21,169.0,,,,9
3216,1995-07-22,230.0,,,,9
3217,1995-07-23,262.0,,,,9
3218,1995-07-24,269.0,,,,9
3219,1995-07-25,251.0,,,,9
3220,1995-07-26,226.0,,,,9
3221,1995-07-27,221.0,,,,9
3222,1995-07-28,231.0,,,,9
3223,1995-07-29,244.0,,,,9
3224,1995-07-30,264.0,,,,9
3225,1995-07-31,265.0,,,,9
3226,1995-08-01,278.0,,,,9
3227,1995-08-02,279.0,,,,9
3228,1995-08-03,280.0,,,,9
3229,1995-08-04,320.0,,,,9
3230,1995-08-05,361.0,,,,9
3231,1995-08-06,374.0,,,,9
3232,1995-08-07,387.0,,,,9
3233,1995-08-08,414.0,,,,9
3234,1995-08-09,461.0,,,,9
3235,1995-08-10,505.0,,,,9
3236,1995-08-11,525.0,,,,9
3237,1995-08-12,538.0,,,,9
3238,1995-08-13,542.0,,,,9
3239,1995-08-14,540.0,,,,9
3240,1995-08-15,541.0,,,,9
3241,1995-08-16,545.0,,,,9
3242,1995-08-17,546.0,,,,9
3243,1995-08-18,548.0,,,,9
3244,1995-08-19,549.0,,,,9
3245,1995-08-20,542.0,,,,9
3246,1995-08-21,536.0,,,,9
3247,1995-08-22,525.0,,,,9
3248,1995-08-23,510.0,,,,9
3249,1995-08-24,497.0,,,,9
3250,1995-08-25,511.0,,,,9
3251,1995-08-26,508.0,,,,9
3252,1995-08-27,498.0,,,,9
3253,1995-08-28,488.0,,,,9
3254,1995-08-29,479.0,,,,9
3255,1995-08-30,486.0,,,,9
3256,1995-08-31,504.0,,,,9
3257,1995-09-01,516.0,,,,9
3258,1995-09-02,516.0,,,,9
3259,1995-09-03,521.0,,,,9
3260,1995-09-04,537.0,,,,9
3261,1995-09-05,560.0,,,,9
3262,1995-09-06,580.0,,,,9
3263,1995-09-07,602.0,,,,9
3264,1995-09-08,629.0,,,,9
3265,1995-09-09,659.0,,,,9
3266,1995-09-10,672.0,,,,9
3267,1995-09-11,682.0,,,,9
3268,1995-09-12,687.0,,,,9
3269,1995-09-13,691.0,,,,9
3270,1995-09-14,691.0,,,,9
3271,1995-09-15,706.0,,,,9
3272,1995-09-16,730.0,,,,9
3273,1995-09-17,747.0,,,,9
3274,1995-09-18,760.0,,,,9
3275,1995-09-19,762.0,,,,9
3276,1995-09-20,726.0,,,,9
3277,1995-09-21,710.0,,,,9
3278,1995-09-22,712.0,,,,9
3279,1995-09-23,701.0,,,,9
3280,1995-09-24,688.0,,,,9
3281,1995-09-25,682.0,,,,9
3282,1995-09-26,664.0,,,,9
3283,1995-09-27,630.0,,,,9
3284,1995-09-28,590.0,,,,9
3285,1995-09-29,558.0,,,,9
3286,1995-09-30,549.0,,,,9
3287,1995-10-01,533.0,,,,9
3288,1995-10-02,527.0,,,,9
3289,1995-10-03,525.0,,,,9
3290,1995-10-04,514.0,,,,9
3291,1995-10-05,501.0,,,,9
3292,1995-10-06,493.0,,,,9
3293,1995-10-07,481.0,,,,9
3294,1995-10-08,461.0,,,,9
3295,1995-10-09,449.0,,,,9
3296,1995-10-10,459.0,,,,9
3297,1995-10-11,473.0,,,,9
3298,1995-10-12,473.0,,,,9
3299,1995-10-13,449.0,,,,9
3300,1995-10-14,414.0,,,,9
3301,1995-10-15,399.0,,,,9
3302,1995-10-16,393.0,,,,9
3303,1995-10-17,374.0,,,,9
3304,1995-10-18,354.0,,,,9
3305,1995-10-19,337.0,,,,9
3306,1995-10-20,315.0,,,,9
3307,1995-10-21,298.0,,,,9
3308,1995-10-22,286.0,,,,9
3309,1995-10-23,275.0,,,,9
3310,1995-10-24,260.0,,,,9
3311,1995-10-25,244.0,,,,9
3312,1995-10-26,211.0,,,,9
3313,1995-10-27,192.0,,,,9
3314,1995-10-28,186.0,,,,9
3315,1995-10-29,180.0,,,,9
3316,1995-10-30,174.0,,,,9
3317,1995-10-31,167.0,,,,9
3318,1995-11-01,150.0,,,,9
3319,1995-11-02,146.0,,,,9
3320,1995-11-03,140.0,,,,9
3321,1995-11-04,135.0,,,,9
3322,1995-11-05,131.0,,,,9
3323,1995-11-06,127.0,,,,9
3324,1995-11-07,124.0,,,,9
3325,1995-11-08,122.0,,,,9
3326,1995-11-09,119.0,,,,9
3327,1995-11-10,117.0,,,,9
3328,1995-11-11,116.0,,,,9
3329,1995-11-12,115.0,,,,9
3330,1995-11-13,116.0,,,,9
3331,1995-11-14,118.0,,,,9
3332,1995-11-15,116.0,,,,9
3333,1995-11-16,105.0,,,,9
3334,1995-11-17,93.3,,,,9
3335,1995-11-18,85.9,,,,9
3336,1995-11-19,81.0,,,,9
3337,1995-11-20,77.4,,,,9
3338,1995-11-21,73.0,,,,9
3339,1995-11-22,67.5,,,,9
3340,1995-11-23,63.4,,,,9
3341,1995-11-24,59.5,,,,9
3342,1995-11-25,56.2,,,,9
3343,1995-11-26,53.6,,,,9
3344,1995-11-27,50.8,,,,9
3345,1995-11-28,48.5,,,,9
3346,1995-11-29,46.3,,,,9
3347,1995-11-30,44.9,,,,9
3348,1995-12-01,43.6,,,,9
3349,1995-12-02,42.3,,,,9
3350,1995-12-03,40.8,,,,9
3351,1995-12-04,39.7,,,,9
3352,1995-12-05,37.8,,,,9
3353,1995-12-06,36.2,,,,9
3354,1995-12-07,35.1,,,,9
3355,1995-12-08,34.0,,,,9
3356,1995-12-09,32.8,,,,9
3357,1995-12-10,32.1,,,,9
3358,1995-12-11,30.7,,,,9
3359,1995-12-12,29.7,,,,9
3360,1995-12-13,29.0,,,,9
3361,1995-12-14,28.0,,,,9
3362,1995-12-15,26.9,,,,9
3363,1995-12-16,25.8,,,,9
3364,1995-12-17,24.8,,,,9
3365,1995-12-18,24.3,,,,9
3366,1995-12-19,23.7,,,,9
3367,1995-12-20,23.1,,,,9
3368,1995-12-21,21.9,,,,9
3369,1995-12-22,21.2,,,,9
3370,1995-12-23,20.4,,,,9
3371,1995-12-24,19.4,,,,9
3372,1995-12-25,18.7,,,,9
3373,1995-12-26,17.7,,,,9
3374,1995-12-27,17.3,,,,9
3375,1995-12-28,16.8,,,,9
3376,1995-12-29,15.9,,,,9
3377,1995-12-30,15.2,,,,9
3378,1995-12-31,15.0,,,,9
3379,1996-01-01,14.3,,,,9
3380,1996-01-02,13.9,,,,9
3381,1996-01-03,13.6,,,,9
3382,1996-01-04,13.2,,,,9
3383,1996-01-05,12.7,,,,9
3384,1996-01-06,12.5,,,,9
3385,1996-01-07,12.3,,,,9
3386,1996-01-08,12.1,,,,9
3387,1996-01-09,11.6,,,,9
3388,1996-01-10,11.3,,,,9
3389,1996-01-11,11.0,,,,9
3390,1996-01-12,10.5,,,,9
3391,1996-01-13,10.0,,,,9
3392,1996-01-14,9.7,,,,9
3393,1996-01-15,9.2,,,,9
3394,1996-01-16,9.1,,,,9
3395,1996-01-17,10.4,,,,9
3396,1996-01-18,12.5,,,,9
3397,1996-01-19,12.9,,,,9
3398,1996-01-20,13.2,,,,9
3399,1996-01-21,13.6,,,,9
3400,1996-01-22,13.5,,,,9
3401,1996-01-23,13.2,,,,9
3402,1996-01-24,12.9,,,,9
3403,1996-01-25,12.6,,,,9
3404,1996-01-26,12.3,,,,9
3405,1996-01-27,11.6333333333333,,,,9
3406,1996-01-28,10.9666666666667,,,,9
3407,1996-01-29,10.3,,,,9
3408,1996-01-30,9.8,,,,9
3409,1996-01-31,9.1,,,,9
3410,1996-02-01,10.2,,,,9
3411,1996-02-02,10.5,,,,9
3412,1996-02-03,9.6,,,,9
3413,1996-02-04,8.5,,,,9
3414,1996-02-05,7.7,,,,9
3415,1996-02-06,7.2,,,,9
3416,1996-02-07,6.8,,,,9
3417,1996-02-08,6.5,,,,9
3418,1996-02-09,6.3,,,,9
3419,1996-02-10,6.5,,,,9
3420,1996-02-11,6.4,,,,9
3421,1996-02-12,6.2,,,,9
3422,1996-02-13,6.1,,,,9
3423,1996-02-14,6.329906542056071,,,,9
3424,1996-02-15,6.55981308411215,,,,9
3425,1996-02-16,6.78971962616822,,,,9
3426,1996-02-17,7.0196261682243,,,,9
3427,1996-02-18,7.249532710280371,,,,9
3428,1996-02-19,7.47943925233645,,,,9
3429,1996-02-20,7.709345794392519,,,,9
3430,1996-02-21,7.939252336448599,,,,9
3431,1996-02-22,8.16915887850467,,,,9
3432,1996-02-23,8.39906542056075,,,,9
3433,1996-02-24,8.62897196261682,,,,9
3434,1996-02-25,8.8588785046729,,,,9
3435,1996-02-26,9.08878504672897,,,,9
3436,1996-02-27,9.31869158878505,,,,9
3437,1996-02-28,9.54859813084112,,,,9
3438,1996-02-29,9.7785046728972,,,,9
3439,1996-03-01,10.0084112149533,,,,10
3440,1996-03-02,10.238317757009302,,,,10
3441,1996-03-03,10.4682242990654,,,,10
3442,1996-03-04,10.6981308411215,,,,10
3443,1996-03-05,10.9280373831776,,,,10
3444,1996-03-06,11.1579439252336,,,,10
3445,1996-03-07,11.3878504672897,,,,10
3446,1996-03-08,11.617757009345802,,,,10
3447,1996-03-09,11.8476635514019,,,,10
3448,1996-03-10,12.0775700934579,,,,10
3449,1996-03-11,12.307476635514,,,,10
3450,1996-03-12,12.5373831775701,,,,10
3451,1996-03-13,12.7672897196262,,,,10
3452,1996-03-14,12.997196261682198,,,,10
3453,1996-03-15,13.2271028037383,,,,10
3454,1996-03-16,13.4570093457944,,,,10
3455,1996-03-17,13.6869158878505,,,,10
3456,1996-03-18,13.9168224299065,,,,10
3457,1996-03-19,14.1467289719626,,,,10
3458,1996-03-20,14.3766355140187,,,,10
3459,1996-03-21,14.6065420560748,,,,10
3460,1996-03-22,14.8364485981308,,,,10
3461,1996-03-23,15.066355140186902,,,,10
3462,1996-03-24,15.296261682243,,,,10
3463,1996-03-25,15.5261682242991,,,,10
3464,1996-03-26,15.7560747663551,,,,10
3465,1996-03-27,15.9859813084112,,,,10
3466,1996-03-28,16.2158878504673,,,,10
3467,1996-03-29,16.4457943925234,,,,10
3468,1996-03-30,16.6757009345794,,,,10
3469,1996-03-31,16.9056074766355,,,,10
3470,1996-04-01,17.135514018691598,,,,10
3471,1996-04-02,17.3654205607477,,,,10
3472,1996-04-03,17.5953271028037,,,,10
3473,1996-04-04,17.8252336448598,,,,10
3474,1996-04-05,18.0551401869159,,,,10
3475,1996-04-06,18.285046728972,,,,10
3476,1996-04-07,18.514953271028,,,,10
3477,1996-04-08,18.7448598130841,,,,10
3478,1996-04-09,18.9747663551402,,,,10
3479,1996-04-10,19.2046728971963,,,,10
3480,1996-04-11,19.4345794392523,,,,10
3481,1996-04-12,19.6644859813084,,,,10
3482,1996-04-13,19.894392523364505,,,,10
3483,1996-04-14,20.1242990654206,,,,10
3484,1996-04-15,20.3542056074766,,,,10
3485,1996-04-16,20.5841121495327,,,,10
3486,1996-04-17,20.8140186915888,,,,10
3487,1996-04-18,21.0439252336449,,,,10
3488,1996-04-19,21.2738317757009,,,,10
3489,1996-04-20,21.503738317757,,,,10
3490,1996-04-21,21.733644859813104,,,,10
3491,1996-04-22,21.9635514018692,,,,10
3492,1996-04-23,22.1934579439252,,,,10
3493,1996-04-24,22.423364485981303,,,,10
3494,1996-04-25,22.6532710280374,,,,10
3495,1996-04-26,22.883177570093498,,,,10
3496,1996-04-27,23.1130841121495,,,,10
3497,1996-04-28,23.342990654205604,,,,10
3498,1996-04-29,23.572897196261703,,,,10
3499,1996-04-30,23.8028037383178,,,,10
3500,1996-05-01,24.0327102803738,,,,10
3501,1996-05-02,24.2626168224299,,,,10
3502,1996-05-03,24.492523364486,,,,10
3503,1996-05-04,24.7224299065421,,,,10
3504,1996-05-05,24.952336448598103,,,,10
3505,1996-05-06,25.182242990654203,,,,10
3506,1996-05-07,25.4121495327103,,,,10
3507,1996-05-08,25.6420560747664,,,,10
3508,1996-05-09,25.8719626168224,,,,10
3509,1996-05-10,26.101869158878497,,,,10
3510,1996-05-11,26.3317757009346,,,,10
3511,1996-05-12,26.5616822429907,,,,10
3512,1996-05-13,26.791588785046702,,,,10
3513,1996-05-14,27.0214953271028,,,,10
3514,1996-05-15,27.251401869158897,,,,10
3515,1996-05-16,27.481308411215,,,,10
3516,1996-05-17,27.711214953271,,,,10
3517,1996-05-18,27.9411214953271,,,,10
3518,1996-05-19,28.1710280373832,,,,10
3519,1996-05-20,28.4009345794393,,,,10
3520,1996-05-21,28.630841121495298,,,,10
3521,1996-05-22,28.8607476635514,,,,10
3522,1996-05-23,29.0906542056075,,,,10
3523,1996-05-24,29.3205607476635,,,,10
3524,1996-05-25,29.5504672897196,,,,10
3525,1996-05-26,29.78037383177569,,,,10
3526,1996-05-27,30.0102803738318,,,,10
3527,1996-05-28,30.2401869158879,,,,10
3528,1996-05-29,30.470093457943896,,,,10
3529,1996-05-30,30.7,,,,10
3530,1996-05-31,39.7,,,,10
3531,1996-06-01,40.1,,,,10
3532,1996-06-02,40.5,,,,10
3533,1996-06-03,40.9,,,,10
3534,1996-06-04,41.3,,,,10
3535,1996-06-05,41.7,,,,10
3536,1996-06-06,42.1,,,,10
3537,1996-06-07,42.5,,,,10
3538,1996-06-08,41.6,,,,10
3539,1996-06-09,36.4,,,,10
3540,1996-06-10,32.1,,,,10
3541,1996-06-11,31.7,,,,10
3542,1996-06-12,33.0,,,,10
3543,1996-06-13,34.8,,,,10
3544,1996-06-14,34.6,,,,10
3545,1996-06-15,33.8,,,,10
3546,1996-06-16,33.0,,,,10
3547,1996-06-17,32.1,,,,10
3548,1996-06-18,31.0,,,,10
3549,1996-06-19,29.7,,,,10
3550,1996-06-20,28.4,,,,10
3551,1996-06-21,26.6,,,,10
3552,1996-06-22,24.3,,,,10
3553,1996-06-23,21.4,,,,10
3554,1996-06-24,20.5,,,,10
3555,1996-06-25,20.4,,,,10
3556,1996-06-26,21.3,,,,10
3557,1996-06-27,20.4,,,,10
3558,1996-06-28,23.225,,,,10
3559,1996-06-29,26.05,,,,10
3560,1996-06-30,28.875,,,,10
3561,1996-07-01,31.7,,,,10
3562,1996-07-02,33.5,,,,10
3563,1996-07-03,38.2,,,,10
3564,1996-07-04,60.8,,,,10
3565,1996-07-05,85.5,,,,10
3566,1996-07-06,96.0,,,,10
3567,1996-07-07,91.5,,,,10
3568,1996-07-08,83.3,,,,10
3569,1996-07-09,81.7,,,,10
3570,1996-07-10,81.7,,,,10
3571,1996-07-11,88.5,,,,10
3572,1996-07-12,95.7,,,,10
3573,1996-07-13,94.3,,,,10
3574,1996-07-14,90.1,,,,10
3575,1996-07-15,86.2,,,,10
3576,1996-07-16,87.5,,,,10
3577,1996-07-17,114.0,,,,10
3578,1996-07-18,147.0,,,,10
3579,1996-07-19,160.0,,,,10
3580,1996-07-20,167.0,,,,10
3581,1996-07-21,161.0,,,,10
3582,1996-07-22,151.0,,,,10
3583,1996-07-23,141.0,,,,10
3584,1996-07-24,137.0,,,,10
3585,1996-07-25,145.0,,,,10
3586,1996-07-26,156.0,,,,10
3587,1996-07-27,159.0,,,,10
3588,1996-07-28,166.0,,,,10
3589,1996-07-29,167.0,,,,10
3590,1996-07-30,166.0,,,,10
3591,1996-07-31,164.0,,,,10
3592,1996-08-01,180.0,,,,10
3593,1996-08-02,187.0,,,,10
3594,1996-08-03,201.0,,,,10
3595,1996-08-04,238.0,,,,10
3596,1996-08-05,249.0,,,,10
3597,1996-08-06,268.0,,,,10
3598,1996-08-07,286.0,,,,10
3599,1996-08-08,319.0,,,,10
3600,1996-08-09,356.0,,,,10
3601,1996-08-10,367.0,,,,10
3602,1996-08-11,361.0,,,,10
3603,1996-08-12,337.0,,,,10
3604,1996-08-13,303.0,,,,10
3605,1996-08-14,263.0,,,,10
3606,1996-08-15,234.0,,,,10
3607,1996-08-16,221.0,,,,10
3608,1996-08-17,215.0,,,,10
3609,1996-08-18,217.0,,,,10
3610,1996-08-19,224.0,,,,10
3611,1996-08-20,224.0,,,,10
3612,1996-08-21,225.0,,,,10
3613,1996-08-22,238.0,,,,10
3614,1996-08-23,279.0,,,,10
3615,1996-08-24,328.0,,,,10
3616,1996-08-25,359.0,,,,10
3617,1996-08-26,388.0,,,,10
3618,1996-08-27,411.0,,,,10
3619,1996-08-28,421.0,,,,10
3620,1996-08-29,426.0,,,,10
3621,1996-08-30,421.0,,,,10
3622,1996-08-31,410.0,,,,10
3623,1996-09-01,415.0,,,,10
3624,1996-09-02,452.0,,,,10
3625,1996-09-03,489.0,,,,10
3626,1996-09-04,530.0,,,,10
3627,1996-09-05,565.0,,,,10
3628,1996-09-06,582.0,,,,10
3629,1996-09-07,603.0,,,,10
3630,1996-09-08,619.0,,,,10
3631,1996-09-09,629.0,,,,10
3632,1996-09-10,631.0,,,,10
3633,1996-09-11,608.0,,,,10
3634,1996-09-12,558.0,,,,10
3635,1996-09-13,609.0,,,,10
3636,1996-09-14,645.0,,,,10
3637,1996-09-15,662.0,,,,10
3638,1996-09-16,669.0,,,,10
3639,1996-09-17,677.0,,,,10
3640,1996-09-18,683.0,,,,10
3641,1996-09-19,695.0,,,,10
3642,1996-09-20,705.0,,,,10
3643,1996-09-21,693.0,,,,10
3644,1996-09-22,704.0,,,,10
3645,1996-09-23,744.0,,,,10
3646,1996-09-24,750.0,,,,10
3647,1996-09-25,731.0,,,,10
3648,1996-09-26,704.0,,,,10
3649,1996-09-27,703.0,,,,10
3650,1996-09-28,703.0,,,,10
3651,1996-09-29,702.0,,,,10
3652,1996-09-30,705.0,,,,10
3653,1996-10-01,709.0,,,,10
3654,1996-10-02,709.0,,,,10
3655,1996-10-03,699.0,,,,10
3656,1996-10-04,682.0,,,,10
3657,1996-10-05,645.0,,,,10
3658,1996-10-06,607.0,,,,10
3659,1996-10-07,573.0,,,,10
3660,1996-10-08,551.0,,,,10
3661,1996-10-09,531.0,,,,10
3662,1996-10-10,511.0,,,,10
3663,1996-10-11,490.0,,,,10
3664,1996-10-12,470.0,,,,10
3665,1996-10-13,449.0,,,,10
3666,1996-10-14,429.0,,,,10
3667,1996-10-15,408.0,,,,10
3668,1996-10-16,388.0,,,,10
3669,1996-10-17,369.0,,,,10
3670,1996-10-18,370.0,,,,10
3671,1996-10-19,379.0,,,,10
3672,1996-10-20,388.0,,,,10
3673,1996-10-21,397.0,,,,10
3674,1996-10-22,398.0,,,,10
3675,1996-10-23,370.0,,,,10
3676,1996-10-24,346.0,,,,10
3677,1996-10-25,322.0,,,,10
3678,1996-10-26,298.0,,,,10
3679,1996-10-27,273.0,,,,10
3680,1996-10-28,249.0,,,,10
3681,1996-10-29,225.0,,,,10
3682,1996-10-30,206.0,,,,10
3683,1996-10-31,200.0,,,,10
3684,1996-11-01,190.0,,,,10
3685,1996-11-02,180.0,,,,10
3686,1996-11-03,170.0,,,,10
3687,1996-11-04,160.0,,,,10
3688,1996-11-05,150.0,,,,10
3689,1996-11-06,140.0,,,,10
3690,1996-11-07,130.0,,,,10
3691,1996-11-08,121.0,,,,10
3692,1996-11-09,115.0,,,,10
3693,1996-11-10,108.0,,,,10
3694,1996-11-11,102.0,,,,10
3695,1996-11-12,96.8,,,,10
3696,1996-11-13,92.0,,,,10
3697,1996-11-14,88.5,,,,10
3698,1996-11-15,84.4,,,,10
3699,1996-11-16,80.5,,,,10
3700,1996-11-17,76.6,,,,10
3701,1996-11-18,72.5,,,,10
3702,1996-11-19,70.21875,,,,10
3703,1996-11-20,67.9375,,,,10
3704,1996-11-21,65.65625,,,,10
3705,1996-11-22,63.375,,,,10
3706,1996-11-23,61.09375,,,,10
3707,1996-11-24,58.8125,,,,10
3708,1996-11-25,56.53125,,,,10
3709,1996-11-26,54.25,,,,10
3710,1996-11-27,51.96875,,,,10
3711,1996-11-28,49.6875,,,,10
3712,1996-11-29,47.40625,,,,10
3713,1996-11-30,45.125,,,,10
3714,1996-12-01,42.84375,,,,10
3715,1996-12-02,40.5625,,,,10
3716,1996-12-03,38.28125,,,,10
3717,1996-12-04,36.0,,,,10
3718,1996-12-05,35.7,,,,10
3719,1996-12-06,35.4,,,,10
3720,1996-12-07,36.6,,,,10
3721,1996-12-08,35.6,,,,10
3722,1996-12-09,34.2,,,,10
3723,1996-12-10,32.8,,,,10
3724,1996-12-11,31.4,,,,10
3725,1996-12-12,30.0,,,,10
3726,1996-12-13,28.6,,,,10
3727,1996-12-14,27.3,,,,10
3728,1996-12-15,26.2,,,,10
3729,1996-12-16,25.0,,,,10
3730,1996-12-17,23.7,,,,10
3731,1996-12-18,22.6,,,,10
3732,1996-12-19,21.7,,,,10
3733,1996-12-20,20.8,,,,10
3734,1996-12-21,19.9,,,,10
3735,1996-12-22,19.0,,,,10
3736,1996-12-23,18.1,,,,10
3737,1996-12-24,17.2,,,,10
3738,1996-12-25,16.5,,,,10
3739,1996-12-26,16.0,,,,10
